date,vix_level,vix_5d_change,qqq_spy_rel_63d,hyg_tlt_rel_20d,qqq_voo_rel_20d,hy_oas_level,hy_oas_20d_change,curve_10y2y,cpi_yoy_proxy,pce_yoy_proxy,unemployment_rate,nonfarm_payrolls,initial_jobless_claims,news_count,news_official_rows,news_pending_rows,news_rejected_rows,news_signal_rows,news_fear_score,news_hype_score,policy_risk_score,news_sentiment_confidence,vix_percentile_252d,hy_oas_percentile_252d,news_fear_percentile_252d,news_hype_percentile_252d,policy_risk_percentile_252d,market_mood_score,market_mood_label,regime_window,data_origin
2015-09-14,24.25,-0.12769781778727518,0.035003130281854755,0.021550197693595674,0.01803801806679961,,,1.45,-0.0015567565753034085,,5.0,142275.0,218369.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9325396825396826,,0.501984126984127,0.501984126984127,0.501984126984127,10.04,防守,outside_named_windows,reconstructed
2015-09-15,22.540000915527344,-0.09477906582964957,0.03426826024072516,0.0459731252048905,0.014011189719765227,,,1.46,-0.0015567565753034085,,5.0,142275.0,218369.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9166666666666666,,0.501984126984127,0.501984126984127,0.501984126984127,15.21,防守,outside_named_windows,reconstructed
2015-09-16,21.350000381469727,-0.18604648287960057,0.029987148967001387,0.03925457143913125,0.01298519260348363,,,1.48,0.0,,5.0,142275.0,218369.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9007936507936508,,0.501984126984127,0.501984126984127,0.501984126984127,13.27,防守,outside_named_windows,reconstructed
2015-09-17,21.139999389648438,-0.1325400631248631,0.02844386754183348,0.03867009560764578,0.014679702851770449,,,1.51,0.0,,5.0,142275.0,218369.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8928571428571429,,0.501984126984127,0.501984126984127,0.501984126984127,13.01,防守,outside_named_windows,reconstructed
2015-09-18,22.280000686645508,-0.03965517439825206,0.031181540817261988,0.035428221516207614,0.023686905985982554,,,1.44,0.0,,5.0,142275.0,218369.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9087301587301587,,0.501984126984127,0.501984126984127,0.501984126984127,12.57,防守,outside_named_windows,reconstructed
2015-09-21,20.139999389648438,-0.16948456125161082,0.02679709835929245,0.0576126792506213,0.034439909648471545,,,1.48,0.0,,5.0,142275.0,214439.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8571428571428571,,0.501984126984127,0.501984126984127,0.501984126984127,17.46,防守,outside_named_windows,reconstructed
2015-09-22,22.440000534057617,-0.004436573975506786,0.024639470271847763,0.043783078148992294,0.02998868693977208,,,1.45,0.0,,5.0,142275.0,214439.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9126984126984127,,0.501984126984127,0.501984126984127,0.501984126984127,12.49,防守,outside_named_windows,reconstructed
2015-09-23,22.1299991607666,0.03653390001687584,0.024882279645440875,0.023235810020737047,0.02394038265402232,,,1.46,0.0,,5.0,142275.0,214439.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9007936507936508,,0.501984126984127,0.501984126984127,0.501984126984127,8.79,防守,outside_named_windows,reconstructed
2015-09-24,23.469999313354492,0.11021759654576813,0.02377743117871267,-0.016460916251807345,0.012986767895407425,,,1.46,0.0,,5.0,142275.0,214439.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9246031746031746,,0.501984126984127,0.501984126984127,0.501984126984127,0.0,防守,outside_named_windows,reconstructed
2015-09-25,23.6200008392334,0.06014363156600244,0.021949411351966486,-0.01969065728372965,0.004210935138934779,,,1.47,0.0,,5.0,142275.0,214439.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9285714285714286,,0.501984126984127,0.501984126984127,0.501984126984127,0.0,防守,outside_named_windows,reconstructed
2015-09-28,27.6299991607666,0.3718967228453778,0.02116966227432937,-0.04905646231498073,0.0010071561144486818,,,1.43,0.0,,5.0,142275.0,226512.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9722222222222222,,0.501984126984127,0.501984126984127,0.501984126984127,0.0,防守,outside_named_windows,reconstructed
2015-09-29,26.829999923706055,0.19563276671877317,0.013780185020365154,-0.057830183318985706,-0.001098152189924817,,,1.41,0.0,,5.0,142275.0,226512.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9682539682539683,,0.501984126984127,0.501984126984127,0.501984126984127,0.0,防守,outside_named_windows,reconstructed
2015-09-30,24.5,0.10709448391824061,0.018200373040620832,-0.03865403877799933,0.0033928556897051543,,,1.42,0.0,,5.0,142275.0,226512.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9285714285714286,,0.501984126984127,0.501984126984127,0.501984126984127,0.0,防守,outside_named_windows,reconstructed
2015-10-01,22.549999237060547,-0.039198981815498524,0.018923758775896138,-0.06090704201852748,-0.0027364844688819723,,,1.41,-0.00044968375044651676,,5.0,142579.0,226512.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8968253968253969,,0.501984126984127,0.501984126984127,0.501984126984127,0.0,防守,outside_named_windows,reconstructed
2015-10-02,20.940000534057617,-0.11346317569660014,0.020964679816014353,-0.062407993870295164,0.0060270293850155365,,,1.41,-0.00044968375044651676,,5.0,142579.0,226512.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8373015873015873,,0.501984126984127,0.501984126984127,0.501984126984127,0.0,防守,outside_named_windows,reconstructed
2015-10-05,19.540000915527344,-0.2927976290613393,0.021322421071626962,-0.028297542762659167,-0.0012264025081119012,,,1.46,-0.00044968375044651676,,5.0,142579.0,255876.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7936507936507936,,0.501984126984127,0.501984126984127,0.501984126984127,0.81,防守,outside_named_windows,reconstructed
2015-10-06,19.399999618530273,-0.2769288231943262,0.020635980709686086,-0.04670280550031003,-0.005118840309464301,,,1.44,-0.00044968375044651676,,5.0,142579.0,255876.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7817460317460317,,0.501984126984127,0.501984126984127,0.501984126984127,0.0,防守,outside_named_windows,reconstructed
2015-10-07,18.399999618530273,-0.2489796074069276,0.020837717364317943,-0.02784439714086706,-0.009723589169191249,,,1.43,-0.00044968375044651676,,5.0,142579.0,255876.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7380952380952381,,0.501984126984127,0.501984126984127,0.501984126984127,2.45,防守,outside_named_windows,reconstructed
2015-10-08,17.420000076293945,-0.22749442724306324,0.013040010901015808,-0.024605825553438376,-0.01961021878710212,,,1.47,-0.00044968375044651676,,5.0,142579.0,255876.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7142857142857143,,0.501984126984127,0.501984126984127,0.501984126984127,1.86,防守,outside_named_windows,reconstructed
2015-10-09,17.079999923706055,-0.18433622310914033,0.010503005328864168,-0.020574122732880062,-0.017025387821790194,,,1.47,-0.00044968375044651676,,5.0,142579.0,255876.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6984126984126984,,0.501984126984127,0.501984126984127,0.501984126984127,2.51,防守,outside_named_windows,reconstructed
2015-10-12,16.170000076293945,-0.17246676977151254,0.009766449604178273,-0.02658834768628393,-0.016529695541044775,,,1.47,-0.00044968375044651676,,5.0,142579.0,255876.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6468253968253969,,0.501984126984127,0.501984126984127,0.501984126984127,2.67,防守,outside_named_windows,reconstructed
2015-10-13,17.670000076293945,-0.08917523588938048,0.008172275657419403,-0.0488905733876126,-0.015127658450963644,,,1.42,-0.00044968375044651676,,5.0,142579.0,231985.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7301587301587301,,0.501984126984127,0.501984126984127,0.501984126984127,0.0,防守,outside_named_windows,reconstructed
2015-10-14,18.030000686645508,-0.020108638019326164,0.005313193763502699,-0.057981578463975336,-0.00902917538793957,,,1.42,-0.00044968375044651676,,5.0,142579.0,231985.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7420634920634921,,0.501984126984127,0.501984126984127,0.501984126984127,0.0,防守,outside_named_windows,reconstructed
2015-10-15,16.049999237060547,-0.07864528319364172,-0.007403362156216953,-0.0403078863589017,-0.01059768528635241,,,1.43,-0.00044968375044651676,,5.0,142579.0,231985.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6309523809523809,,0.501984126984127,0.501984126984127,0.501984126984127,0.0,防守,outside_named_windows,reconstructed
2015-10-16,15.050000190734863,-0.11885244391328531,-0.010649265868132196,-0.01864595035994321,-0.012415844219779149,,,1.43,0.0,,5.0,142579.0,231985.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5198412698412699,,0.501984126984127,0.501984126984127,0.501984126984127,2.96,防守,outside_named_windows,reconstructed
2015-10-19,14.979999542236328,-0.07359310627352555,-0.008785692908232723,-0.027562009705378365,-0.0059280569514138515,,,1.43,0.0,,5.0,142579.0,244618.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5198412698412699,,0.501984126984127,0.501984126984127,0.501984126984127,1.65,防守,outside_named_windows,reconstructed
2015-10-20,15.75,-0.10865874748183024,-0.0031103976357154117,0.00022456380824165123,-0.007860709245349762,,,1.42,0.0,,5.0,142579.0,244618.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6190476190476191,,0.501984126984127,0.501984126984127,0.501984126984127,5.65,防守,outside_named_windows,reconstructed
2015-10-21,16.700000762939453,-0.07376593860538017,-0.004910174241172349,-0.008987227037641543,-0.010010449137362265,,,1.4,0.0,,5.0,142579.0,244618.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6825396825396826,,0.501984126984127,0.501984126984127,0.501984126984127,1.45,防守,outside_named_windows,reconstructed
2015-10-22,14.449999809265137,-0.09968844260757981,-0.002083017867550274,0.0013828564890216999,-0.006478694025364051,,,1.43,0.0,,5.0,142579.0,244618.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.45634920634920634,,0.501984126984127,0.501984126984127,0.501984126984127,11.02,防守,outside_named_windows,reconstructed
2015-10-23,14.460000038146973,-0.03920266744920764,0.01723941981737287,0.009917139819927812,0.01826351143869709,,,1.43,0.0,,5.0,142579.0,244618.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4603174603174603,,0.501984126984127,0.501984126984127,0.501984126984127,17.43,防守,outside_named_windows,reconstructed
2015-10-26,15.289999961853027,0.02069428765619441,0.024082256926195145,0.03522452557918143,0.02477372884345641,,,1.41,0.0,,5.0,142579.0,257682.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5813492063492064,,0.501984126984127,0.501984126984127,0.501984126984127,20.58,防守,outside_named_windows,reconstructed
2015-10-27,15.430000305175781,-0.020317440941220233,0.03133121115006321,0.03230969553799512,0.03478702157567359,,,1.4,0.0,,5.0,142579.0,257682.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6071428571428571,,0.501984126984127,0.501984126984127,0.501984126984127,21.03,防守,outside_named_windows,reconstructed
2015-10-28,14.329999923706055,-0.14191621143472588,0.02358893162119613,0.029196265341942418,0.027554077825511447,,,1.37,0.0,,5.0,142579.0,257682.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.44841269841269843,,0.501984126984127,0.501984126984127,0.501984126984127,23.23,防守,outside_named_windows,reconstructed
2015-10-29,14.609999656677246,0.011072653946301081,0.022193905387171142,0.054367058416890934,0.024537957434471513,,,1.44,0.0,,5.0,142579.0,257682.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.49206349206349204,,0.501984126984127,0.501984126984127,0.501984126984127,26.61,風險升溫,outside_named_windows,reconstructed
2015-10-30,15.069999694824219,0.042185315011618485,0.02176636072627458,0.05301554475793546,0.02207812976607637,,,1.41,0.0,,5.0,142579.0,257682.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5456349206349206,,0.501984126984127,0.501984126984127,0.501984126984127,24.63,防守,outside_named_windows,reconstructed
2015-11-02,14.149999618530273,-0.07455855763027708,0.0211504154771589,0.034337238646468204,0.025165654413370042,,,1.43,-0.0021106803790814643,,5.1,142808.0,290334.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4126984126984127,,0.501984126984127,0.501984126984127,0.501984126984127,24.72,防守,outside_named_windows,reconstructed
2015-11-03,14.539999961853027,-0.05767986556838989,0.01726496784776499,0.04274122160120464,0.026927677736727995,,,1.43,-0.0021106803790814643,,5.1,142808.0,290334.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4801587301587302,,0.501984126984127,0.501984126984127,0.501984126984127,23.41,防守,outside_named_windows,reconstructed
2015-11-04,15.510000228881836,0.08234475306756361,0.028587526616604908,0.024537811353905647,0.03238455712109767,,,1.41,-0.0021106803790814643,,5.1,142808.0,290334.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6150793650793651,,0.501984126984127,0.501984126984127,0.501984126984127,18.55,防守,outside_named_windows,reconstructed
2015-11-05,15.050000190734863,0.03011639592041493,0.026169395875442314,0.01053452815514877,0.03584180942787851,,,1.41,-0.0021106803790814643,,5.1,142808.0,290334.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5257936507936508,,0.501984126984127,0.501984126984127,0.501984126984127,17.83,防守,outside_named_windows,reconstructed
2015-11-06,14.329999923706055,-0.049104166297516016,0.02861905992072855,0.023173362366478933,0.03288193507865933,,,1.44,-0.0021106803790814643,,5.1,142808.0,290334.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.44246031746031744,,0.501984126984127,0.501984126984127,0.501984126984127,23.47,防守,outside_named_windows,reconstructed
2015-11-09,16.520000457763672,0.16749122990291387,0.031220741329590407,0.034444896407494374,0.030261632538075123,,,1.47,-0.0021106803790814643,,5.1,142808.0,264084.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6746031746031746,,0.501984126984127,0.501984126984127,0.501984126984127,19.41,防守,outside_named_windows,reconstructed
