date,ticker,candidate_score,candidate_label,topic,risk_flags,observation_reason,sample_headline,entry_price,horizon,horizon_days,validated_at,actual_return,qqq_return,relative_qqq_return,success
2026-05-25,AMD,94.1766814085964,高優先觀察,半導體設備,未觸發主要風險,新聞提及 1 次，且價格站上 50DMA，值得加入觀察清單。,Sector Leadership and Why It Matters for NASDAQ:AMD by Capitalcom - TradingView,503.8900146484375,60D,60,,,,,
2026-05-25,ON,89.98616330928053,高優先觀察,半導體設備,未觸發主要風險,新聞提及 1 次，且價格站上 50DMA，值得加入觀察清單。,"ON Stock Price, Quote & Chart | ON SEMICONDUCTOR (NASDAQ:ON) - ChartMill",127.0,5D,5,2026-06-02,0.012913381020853931,0.021745006313462767,-0.008831625292608836,True
2026-05-25,ON,89.98616330928053,高優先觀察,半導體設備,未觸發主要風險,新聞提及 1 次，且價格站上 50DMA，值得加入觀察清單。,"ON Stock Price, Quote & Chart | ON SEMICONDUCTOR (NASDAQ:ON) - ChartMill",127.0,20D,20,,,,,
2026-05-25,ON,89.98616330928053,高優先觀察,半導體設備,未觸發主要風險,新聞提及 1 次，且價格站上 50DMA，值得加入觀察清單。,"ON Stock Price, Quote & Chart | ON SEMICONDUCTOR (NASDAQ:ON) - ChartMill",127.0,60D,60,,,,,
2026-05-25,LRCX,86.90476666394741,高優先觀察,半導體設備,未觸發主要風險,新聞提及 1 次，且價格站上 50DMA，值得加入觀察清單。,LAM RESEARCH CORP (NASDAQ:LRCX) Fits the GARP Mold with Strong Growth and Reasonable Valuation - ChartMill,322.67999267578125,5D,5,2026-06-02,0.03635183851672541,0.021745006313462767,0.014606832203262643,True
2026-05-25,LRCX,86.90476666394741,高優先觀察,半導體設備,未觸發主要風險,新聞提及 1 次，且價格站上 50DMA，值得加入觀察清單。,LAM RESEARCH CORP (NASDAQ:LRCX) Fits the GARP Mold with Strong Growth and Reasonable Valuation - ChartMill,322.67999267578125,20D,20,,,,,
2026-05-25,LRCX,86.90476666394741,高優先觀察,半導體設備,未觸發主要風險,新聞提及 1 次，且價格站上 50DMA，值得加入觀察清單。,LAM RESEARCH CORP (NASDAQ:LRCX) Fits the GARP Mold with Strong Growth and Reasonable Valuation - ChartMill,322.67999267578125,60D,60,,,,,
2026-05-25,ASML,83.36808036009799,高優先觀察,半導體設備,未觸發主要風險,新聞提及 1 次，且價格站上 50DMA，值得加入觀察清單。,"ASML Stock Price, Quote & Chart | ASML HOLDING NV-NY REG SHS (NASDAQ:ASML) - ChartMill",1632.030029296875,5D,5,2026-06-02,0.04493787767612911,0.021745006313462767,0.023192871362666345,True
2026-05-25,ASML,83.36808036009799,高優先觀察,半導體設備,未觸發主要風險,新聞提及 1 次，且價格站上 50DMA，值得加入觀察清單。,"ASML Stock Price, Quote & Chart | ASML HOLDING NV-NY REG SHS (NASDAQ:ASML) - ChartMill",1632.030029296875,20D,20,,,,,
2026-05-25,ASML,83.36808036009799,高優先觀察,半導體設備,未觸發主要風險,新聞提及 1 次，且價格站上 50DMA，值得加入觀察清單。,"ASML Stock Price, Quote & Chart | ASML HOLDING NV-NY REG SHS (NASDAQ:ASML) - ChartMill",1632.030029296875,60D,60,,,,,
2026-05-25,IBM,76.40490708403334,可觀察,量子運算,未觸發主要風險,新聞提及 1 次，且價格站上 50DMA，值得加入觀察清單。,IBM Jumps As Quantum Stocks Extend Rally After $2 Billion Trump Administration Investments - Investor's Business Daily,250.69000244140625,5D,5,2026-06-02,0.31329533599282255,0.021745006313462767,0.2915503296793598,True
2026-05-25,IBM,76.40490708403334,可觀察,量子運算,未觸發主要風險,新聞提及 1 次，且價格站上 50DMA，值得加入觀察清單。,IBM Jumps As Quantum Stocks Extend Rally After $2 Billion Trump Administration Investments - Investor's Business Daily,250.69000244140625,20D,20,,,,,
2026-05-25,IBM,76.40490708403334,可觀察,量子運算,未觸發主要風險,新聞提及 1 次，且價格站上 50DMA，值得加入觀察清單。,IBM Jumps As Quantum Stocks Extend Rally After $2 Billion Trump Administration Investments - Investor's Business Daily,250.69000244140625,60D,60,,,,,
2026-05-25,GARP,64.31141960359228,可觀察,半導體設備,未觸發主要風險,新聞提及 1 次，量價訊號尚需確認。,LAM RESEARCH CORP (NASDAQ:LRCX) Fits the GARP Mold with Strong Growth and Reasonable Valuation - ChartMill,80.0999984741211,5D,5,2026-06-02,0.038077442070654,0.021745006313462767,0.016332435757191233,True
2026-05-25,GARP,64.31141960359228,可觀察,半導體設備,未觸發主要風險,新聞提及 1 次，量價訊號尚需確認。,LAM RESEARCH CORP (NASDAQ:LRCX) Fits the GARP Mold with Strong Growth and Reasonable Valuation - ChartMill,80.0999984741211,20D,20,,,,,
2026-05-25,GARP,64.31141960359228,可觀察,半導體設備,未觸發主要風險,新聞提及 1 次，量價訊號尚需確認。,LAM RESEARCH CORP (NASDAQ:LRCX) Fits the GARP Mold with Strong Growth and Reasonable Valuation - ChartMill,80.0999984741211,60D,60,,,,,
2026-05-25,LITE,64.09719391968538,可觀察,AI/資料中心,未觸發主要風險,新聞提及 1 次，量價訊號尚需確認。,Is Nasdaq-100 Entry And AI Data Center Momentum Altering The Investment Case For Lumentum (LITE)? - simplywall.st,910.8099975585938,5D,5,2026-06-02,0.12992833540768833,0.021745006313462767,0.10818332909422557,True
2026-05-25,LITE,64.09719391968538,可觀察,AI/資料中心,未觸發主要風險,新聞提及 1 次，量價訊號尚需確認。,Is Nasdaq-100 Entry And AI Data Center Momentum Altering The Investment Case For Lumentum (LITE)? - simplywall.st,910.8099975585938,20D,20,,,,,
2026-05-25,LITE,64.09719391968538,可觀察,AI/資料中心,未觸發主要風險,新聞提及 1 次，量價訊號尚需確認。,Is Nasdaq-100 Entry And AI Data Center Momentum Altering The Investment Case For Lumentum (LITE)? - simplywall.st,910.8099975585938,60D,60,,,,,
2026-05-25,NVDA,57.94161169701974,題材有熱度但訊號普通,AI/資料中心,未觸發主要風險,新聞提及 1 次，量價訊號尚需確認。,"NVDA Q1 Deep Dive: Data Center Growth, Segment Realignment, and AI Infrastructure Expansion - StockStory",214.60987854003906,5D,5,2026-06-02,0.037047359721765316,0.021745006313462767,0.01530235340830255,True
2026-05-25,NVDA,57.94161169701974,題材有熱度但訊號普通,AI/資料中心,未觸發主要風險,新聞提及 1 次，量價訊號尚需確認。,"NVDA Q1 Deep Dive: Data Center Growth, Segment Realignment, and AI Infrastructure Expansion - StockStory",214.60987854003906,20D,20,,,,,
2026-05-25,NVDA,57.94161169701974,題材有熱度但訊號普通,AI/資料中心,未觸發主要風險,新聞提及 1 次，量價訊號尚需確認。,"NVDA Q1 Deep Dive: Data Center Growth, Segment Realignment, and AI Infrastructure Expansion - StockStory",214.60987854003906,60D,60,,,,,
2026-05-25,EBC,43.64683292027114,題材有熱度但訊號普通,半導體設備,未觸發主要風險,新聞提及 1 次，量價訊號尚需確認。,"Nikkei 225 Tops 65,000: Can Japan’s Rally Hold Beyond AI Stocks? - EBC Financial Group",20.05910301208496,5D,5,2026-06-02,-0.0212764460341206,0.021745006313462767,-0.04302145234758337,False
2026-05-25,EBC,43.64683292027114,題材有熱度但訊號普通,半導體設備,未觸發主要風險,新聞提及 1 次，量價訊號尚需確認。,"Nikkei 225 Tops 65,000: Can Japan’s Rally Hold Beyond AI Stocks? - EBC Financial Group",20.05910301208496,20D,20,,,,,
2026-05-25,EBC,43.64683292027114,題材有熱度但訊號普通,半導體設備,未觸發主要風險,新聞提及 1 次，量價訊號尚需確認。,"Nikkei 225 Tops 65,000: Can Japan’s Rally Hold Beyond AI Stocks? - EBC Financial Group",20.05910301208496,60D,60,,,,,
2026-05-25,REG,39.46351269293711,暫時不強,半導體設備,未觸發主要風險,新聞提及 1 次，量價訊號尚需確認。,"ASML Stock Price, Quote & Chart | ASML HOLDING NV-NY REG SHS (NASDAQ:ASML) - ChartMill",78.98999786376953,5D,5,2026-06-02,-0.03747308728350185,0.021745006313462767,-0.059218093596964616,False
2026-05-25,REG,39.46351269293711,暫時不強,半導體設備,未觸發主要風險,新聞提及 1 次，量價訊號尚需確認。,"ASML Stock Price, Quote & Chart | ASML HOLDING NV-NY REG SHS (NASDAQ:ASML) - ChartMill",78.98999786376953,20D,20,,,,,
2026-05-25,REG,39.46351269293711,暫時不強,半導體設備,未觸發主要風險,新聞提及 1 次，量價訊號尚需確認。,"ASML Stock Price, Quote & Chart | ASML HOLDING NV-NY REG SHS (NASDAQ:ASML) - ChartMill",78.98999786376953,60D,60,,,,,
